ID,Date,Element,Data_Value
GM000010147,2010-04-08,TMAX,138
GM000010147,2010-07-28,TMIN,123
GM000010147,2007-02-22,TMAX,85
GM000010147,2011-08-23,TMIN,147
GM000010147,2014-11-25,TMIN,1
GM000010147,2013-04-25,TMIN,86
GM000010147,2007-10-27,TMAX,117
GM000010147,2009-05-21,TMIN,67
GM000010147,2013-04-25,TMAX,204
GM000010147,2013-03-20,TMAX,9
GM000010147,2008-09-16,TMIN,66
GM000010147,2015-03-27,TMAX,84
GM000010147,2012-05-28,TMIN,83
GM000010147,2011-08-28,TMAX,181
GM000010147,2015-03-27,TMIN,47
GM000010147,2008-09-16,TMAX,141
GM000010147,2010-04-08,TMIN,36
GM000010147,2012-12-04,TMIN,-21
GM000010147,2012-08-03,TMIN,129
GM000010147,2012-12-04,TMAX,53
GM000010147,2007-09-14,TMAX,165
GM000010147,2012-08-03,TMAX,245
GM000010147,2013-03-20,TMIN,-30
GM000010147,2015-09-20,TMIN,95
GM000010147,2007-02-22,TMIN,51
GM000010147,2007-09-14,TMIN,68
GM000010147,2006-12-01,TMAX,106
GM000010147,2011-05-29,TMIN,115
GM000010147,2006-11-16,TMIN,85
GM000010147,2006-12-01,TMIN,24
GM000010147,2005-08-17,TMAX,222
GM000010147,2011-08-23,TMAX,234
GM000010147,2007-10-27,TMIN,34
GM000010147,2006-11-18,TMIN,37
GM000010147,2006-01-19,TMAX,3
GM000010147,2012-09-03,TMIN,109
GM000010147,2009-12-17,TMAX,-9
GM000010147,2012-09-03,TMAX,215
GM000010147,2009-12-17,TMIN,-37
GM000010147,2014-05-20,TMIN,91
GM000010147,2013-11-02,TMAX,112
GM000010147,2010-07-18,TMIN,131
GM000010147,2015-09-02,TMAX,194
GM000010147,2013-11-02,TMIN,76
GM000010147,2013-02-11,TMAX,7
GM000010147,2014-05-20,TMAX,269
GM000010147,2010-02-06,TMAX,14
GM000010147,2007-01-08,TMAX,92
GM000010147,2008-05-14,TMAX,204
GM000010147,2014-02-28,TMAX,67
GM000010147,2007-01-08,TMIN,50
GM000010147,2015-09-13,TMAX,204
GM000010147,2013-08-17,TMIN,157
GM000010147,2010-02-06,TMIN,-54
GM000010147,2013-08-17,TMAX,235
GM000010147,2009-09-27,TMAX,206
GM000010147,2008-03-04,TMAX,68
GM000010147,2015-09-13,TMIN,151
GM000010147,2014-12-20,TMAX,72
GM000010147,2005-06-22,TMIN,119
GM000010147,2010-07-19,TMIN,119
GM000010147,2006-04-21,TMIN,78
GM000010147,2009-04-18,TMIN,29
GM000010147,2014-03-05,TMAX,111
GM000010147,2009-04-18,TMAX,171
GM000010147,2009-06-16,TMAX,156
GM000010147,2013-12-29,TMAX,63
GM000010147,2014-03-05,TMIN,21
GM000010147,2013-12-29,TMIN,44
GM000010147,2008-03-04,TMIN,-6
GM000010147,2006-01-19,TMIN,-31
GM000010147,2005-05-15,TMIN,77
GM000010147,2009-08-05,TMIN,110
GM000010147,2009-08-05,TMAX,254
GM000010147,2005-11-24,TMAX,46
GM000010147,2011-02-16,TMAX,26
GM000010147,2011-02-16,TMIN,-11
GM000010147,2011-05-07,TMAX,257
GM000010147,2012-02-07,TMIN,-177
GM000010147,2007-09-13,TMAX,157
GM000010147,2011-02-03,TMIN,16
GM000010147,2012-09-29,TMIN,100
GM000010147,2006-03-06,TMIN,-130
GM000010147,2009-06-09,TMAX,195
GM000010147,2010-01-26,TMIN,-165
GM000010147,2010-07-18,TMAX,239
GM000010147,2009-06-09,TMIN,87
GM000010147,2007-09-13,TMIN,84
GM000010147,2010-01-26,TMAX,-37
GM000010147,2008-02-03,TMAX,60
GM000010147,2008-02-03,TMIN,8
GM000010147,2011-05-07,TMIN,104
GM000010147,2009-06-16,TMIN,55
GM000010147,2006-03-06,TMAX,24
GM000010147,2010-07-19,TMAX,287
GM000010147,2005-08-17,TMIN,120
GM000010147,2009-12-30,TMIN,-24
GM000010147,2008-10-22,TMIN,52
GM000010147,2011-08-10,TMIN,115
GM000010147,2005-11-19,TMIN,-45
GM000010147,2008-10-22,TMAX,112
GM000010147,2007-10-08,TMIN,42
GM000010147,2007-08-27,TMAX,162
GM000010147,2006-08-24,TMIN,137
GM000010147,2005-11-19,TMAX,38
GM000010147,2006-08-24,TMAX,230
GM000010147,2007-01-03,TMIN,41
GM000010147,2007-03-03,TMAX,68
GM000010147,2009-11-06,TMIN,80
GM000010147,2006-02-22,TMAX,11
GM000010147,2010-01-20,TMIN,-41
GM000010147,2010-01-20,TMAX,4
GM000010147,2011-08-10,TMAX,171
GM000010147,2006-10-09,TMAX,186
GM000010147,2007-06-25,TMAX,233
GM000010147,2010-07-10,TMAX,341
GM000010147,2007-09-18,TMAX,141
GM000010147,2007-04-10,TMIN,93
GM000010147,2011-04-15,TMAX,153
GM000010147,2011-04-15,TMIN,-4
GM000010147,2015-12-21,TMIN,88
GM000010147,2007-06-25,TMIN,117
GM000010147,2007-09-18,TMIN,68
GM000010147,2010-07-10,TMIN,205
GM000010147,2007-10-08,TMAX,120
GM000010147,2005-07-10,TMAX,283
GM000010147,2009-11-06,TMAX,106
GM000010147,2014-03-21,TMIN,26
GM000010147,2012-02-14,TMIN,7
GM000010147,2013-02-27,TMIN,-20
GM000010147,2005-10-06,TMIN,91
GM000010147,2013-10-12,TMAX,136
GM000010147,2009-03-20,TMAX,82
GM000010147,2006-06-12,TMAX,289
GM000010147,2013-12-09,TMIN,83
GM000010147,2007-01-03,TMAX,74
GM000010147,2008-12-15,TMAX,37
GM000010147,2011-10-18,TMAX,121
GM000010147,2009-07-03,TMAX,310
GM000010147,2013-10-12,TMIN,108
GM000010147,2009-07-03,TMIN,163
GM000010147,2005-10-06,TMAX,207
GM000010147,2014-04-19,TMAX,161
GM000010147,2010-01-06,TMIN,-86
GM000010147,2010-07-30,TMAX,197
GM000010147,2011-10-18,TMIN,67
GM000010147,2008-12-15,TMIN,27
GM000010147,2008-10-20,TMIN,85
GM000010147,2013-12-09,TMAX,95
GM000010147,2007-07-21,TMIN,156
GM000010147,2012-03-01,TMIN,63
GM000010147,2006-12-16,TMIN,40
GM000010147,2012-03-01,TMAX,89
GM000010147,2013-02-27,TMAX,67
GM000010147,2014-03-21,TMAX,139
GM000010147,2007-08-27,TMIN,116
GM000010147,2009-12-30,TMAX,9
GM000010147,2013-02-11,TMIN,-58
GM000010147,2015-03-22,TMAX,58
GM000010147,2014-08-12,TMAX,204
GM000010147,2014-04-02,TMAX,189
GM000010147,2011-10-04,TMIN,130
GM000010147,2014-04-02,TMIN,51
GM000010147,2011-10-04,TMAX,195
GM000010147,2011-10-17,TMIN,12
GM000010147,2015-10-31,TMIN,65
GM000010147,2013-02-20,TMAX,17
GM000010147,2005-02-17,TMIN,-39
GM000010147,2015-10-31,TMAX,126
GM000010147,2014-01-23,TMIN,-50
GM000010147,2006-06-26,TMIN,175
GM000010147,2005-10-09,TMAX,162
GM000010147,2005-10-09,TMIN,98
GM000010147,2005-06-21,TMIN,141
GM000010147,2014-01-23,TMAX,-31
GM000010147,2012-12-15,TMAX,76
GM000010147,2005-06-21,TMAX,291
GM000010147,2011-10-17,TMAX,126
GM000010147,2008-07-30,TMIN,167
GM000010147,2012-03-23,TMAX,182
GM000010147,2012-03-23,TMIN,5
GM000010147,2013-07-23,TMAX,303
GM000010147,2008-07-30,TMAX,263
GM000010147,2005-02-17,TMAX,-6
GM000010147,2013-07-23,TMIN,149
GM000010147,2005-09-30,TMIN,86
GM000010147,2009-05-21,TMAX,228
GM000010147,2015-03-22,TMIN,-18
GM000010147,2014-08-12,TMIN,125
GM000010147,2012-09-06,TMAX,175
GM000010147,2012-12-21,TMAX,13
GM000010147,2006-10-09,TMIN,82
GM000010147,2005-05-12,TMIN,37
GM000010147,2007-03-03,TMIN,3
GM000010147,2005-05-12,TMAX,131
GM000010147,2013-02-17,TMAX,39
GM000010147,2012-12-21,TMIN,-34
GM000010147,2010-03-03,TMAX,60
GM000010147,2015-06-09,TMIN,33
GM000010147,2015-11-20,TMIN,56
GM000010147,2010-03-03,TMIN,-11
GM000010147,2010-01-02,TMIN,-85
GM000010147,2015-11-20,TMAX,89
GM000010147,2006-09-07,TMIN,131
GM000010147,2014-11-25,TMAX,62
GM000010147,2013-05-02,TMIN,57
GM000010147,2013-05-02,TMAX,153
GM000010147,2015-06-09,TMAX,173
GM000010147,2012-09-06,TMIN,71
GM000010147,2006-09-07,TMAX,187
GM000010147,2013-02-20,TMIN,-29
GM000010147,2014-01-22,TMIN,-45
GM000010147,2014-01-22,TMAX,-16
GM000010147,2005-06-07,TMIN,80
GM000010147,2013-02-17,TMIN,9
GM000010147,2005-07-10,TMIN,122
GM000010147,2010-01-02,TMAX,-12
GM000010147,2011-08-28,TMIN,111
GM000010147,2005-06-22,TMAX,214
GM000010147,2006-04-21,TMAX,173
GM000010147,2011-11-27,TMIN,71
GM000010147,2011-02-20,TMAX,-11
GM000010147,2006-05-25,TMIN,56
GM000010147,2008-02-09,TMAX,134
GM000010147,2008-02-09,TMIN,16
GM000010147,2014-12-06,TMIN,1
GM000010147,2005-08-24,TMAX,211
GM000010147,2014-01-21,TMIN,-20
GM000010147,2006-10-20,TMIN,109
GM000010147,2014-06-11,TMAX,223
GM000010147,2006-05-25,TMAX,122
GM000010147,2007-02-11,TMAX,6
GM000010147,2006-04-11,TMAX,76
GM000010147,2010-04-26,TMIN,82
GM000010147,2007-08-02,TMIN,137
GM000010147,2015-08-11,TMIN,163
GM000010147,2010-04-26,TMAX,149
GM000010147,2010-11-18,TMAX,64
GM000010147,2014-10-08,TMAX,149
GM000010147,2014-12-12,TMIN,28
GM000010147,2007-03-18,TMIN,10
GM000010147,2011-07-01,TMIN,99
GM000010147,2006-10-28,TMAX,144
GM000010147,2014-10-08,TMIN,89
GM000010147,2012-11-15,TMIN,-5
GM000010147,2006-06-15,TMAX,230
GM000010147,2010-11-18,TMIN,46
GM000010147,2006-06-15,TMIN,125
GM000010147,2006-10-28,TMIN,96
GM000010147,2008-04-15,TMAX,108
GM000010147,2014-12-04,TMAX,23
GM000010147,2007-03-18,TMAX,96
GM000010147,2008-07-10,TMIN,105
GM000010147,2008-10-30,TMAX,67
GM000010147,2015-10-01,TMIN,22
GM000010147,2014-12-12,TMAX,89
GM000010147,2015-10-01,TMAX,172
GM000010147,2008-10-30,TMIN,7
GM000010147,2014-06-29,TMAX,196
GM000010147,2015-02-28,TMIN,-5
GM000010147,2006-03-25,TMIN,11
GM000010147,2015-02-28,TMAX,67
GM000010147,2005-07-20,TMAX,193
GM000010147,2011-02-20,TMIN,-56
GM000010147,2011-03-23,TMIN,23
GM000010147,2013-09-01,TMAX,174
GM000010147,2007-12-03,TMIN,45
GM000010147,2005-08-11,TMAX,181
GM000010147,2011-03-23,TMAX,117
GM000010147,2014-06-25,TMIN,84
GM000010147,2013-09-01,TMIN,110
GM000010147,2007-12-03,TMAX,85
GM000010147,2009-02-05,TMIN,15
GM000010147,2011-04-13,TMAX,116
GM000010147,2011-04-13,TMIN,38
GM000010147,2014-01-21,TMAX,-12
GM000010147,2007-10-22,TMIN,-14
GM000010147,2007-10-22,TMAX,84
GM000010147,2009-02-05,TMAX,47
GM000010147,2005-07-20,TMIN,120
GM000010147,2015-08-11,TMAX,252
GM000010147,2012-02-23,TMIN,53
GM000010147,2011-07-01,TMAX,185
GM000010147,2007-06-11,TMIN,136
GM000010147,2007-06-11,TMAX,295
GM000010147,2008-01-30,TMAX,62
GM000010147,2010-01-01,TMIN,-19
GM000010147,2015-08-18,TMIN,149
GM000010147,2010-01-01,TMAX,-1
GM000010147,2015-05-30,TMAX,132
GM000010147,2012-12-29,TMIN,52
GM000010147,2014-12-16,TMAX,63
GM000010147,2013-02-06,TMIN,-9
GM000010147,2012-12-29,TMAX,108
GM000010147,2010-05-24,TMIN,97
GM000010147,2015-05-30,TMIN,57
GM000010147,2008-03-12,TMAX,78
GM000010147,2014-12-22,TMAX,117
GM000010147,2009-08-20,TMAX,342
GM000010147,2014-12-22,TMIN,81
GM000010147,2006-03-11,TMIN,-78
GM000010147,2013-01-01,TMAX,93
GM000010147,2013-01-01,TMIN,39
GM000010147,2013-10-09,TMAX,152
GM000010147,2010-06-16,TMIN,57
GM000010147,2009-12-16,TMAX,0
GM000010147,2005-07-28,TMAX,291
GM000010147,2005-07-28,TMIN,160
GM000010147,2009-08-20,TMIN,173
GM000010147,2005-01-09,TMIN,44
GM000010147,2015-05-16,TMAX,117
GM000010147,2013-02-15,TMIN,-30
GM000010147,2008-03-12,TMIN,44
GM000010147,2005-05-08,TMAX,103
GM000010147,2006-10-21,TMAX,174
GM000010147,2014-06-25,TMAX,206
GM000010147,2015-01-19,TMAX,20
GM000010147,2006-04-23,TMAX,126
GM000010147,2007-02-11,TMIN,-42
GM000010147,2006-10-21,TMIN,129
GM000010147,2008-03-18,TMIN,7
GM000010147,2007-08-02,TMAX,185
GM000010147,2012-07-29,TMIN,111
GM000010147,2008-03-18,TMAX,78
GM000010147,2012-02-23,TMAX,113
GM000010147,2012-07-29,TMAX,200
GM000010147,2008-01-30,TMIN,19
GM000010147,2014-12-04,TMIN,-19
GM000010147,2015-01-19,TMIN,-16
GM000010147,2015-03-02,TMAX,70
GM000010147,2007-01-05,TMIN,72
GM000010147,2006-04-23,TMIN,52
GM000010147,2009-08-11,TMAX,219
GM000010147,2015-05-16,TMIN,38
GM000010147,2014-06-11,TMIN,120
GM000010147,2006-06-25,TMIN,146
GM000010147,2015-08-18,TMAX,173
GM000010147,2006-06-25,TMAX,296
GM000010147,2007-01-05,TMAX,89
GM000010147,2010-05-24,TMAX,176
GM000010147,2013-10-09,TMIN,103
GM000010147,2015-03-02,TMIN,7
GM000010147,2011-03-07,TMIN,-62
GM000010147,2008-07-10,TMAX,204
GM000010147,2009-05-15,TMIN,90
GM000010147,2008-10-19,TMIN,98
GM000010147,2011-01-12,TMAX,40
GM000010147,2009-03-22,TMIN,49
GM000010147,2014-05-31,TMIN,73
GM000010147,2014-05-31,TMAX,168
GM000010147,2013-10-03,TMAX,139
GM000010147,2007-01-28,TMAX,76
GM000010147,2013-02-15,TMAX,21
GM000010147,2006-10-22,TMIN,129
GM000010147,2015-09-02,TMIN,111
GM000010147,2010-10-11,TMIN,24
GM000010147,2012-06-30,TMIN,153
GM000010147,2013-02-06,TMAX,29
GM000010147,2005-05-13,TMIN,11
GM000010147,2006-07-07,TMAX,270
GM000010147,2013-03-08,TMAX,44
GM000010147,2007-03-04,TMIN,1
GM000010147,2010-06-14,TMIN,74
GM000010147,2007-03-04,TMAX,94
GM000010147,2010-10-11,TMAX,133
GM000010147,2006-07-05,TMAX,331
GM000010147,2006-10-22,TMAX,164
GM000010147,2008-11-12,TMAX,102
GM000010147,2012-06-30,TMAX,256
GM000010147,2011-12-14,TMIN,29
GM000010147,2006-07-05,TMIN,162
GM000010147,2006-07-07,TMIN,173
GM000010147,2007-01-28,TMIN,21
GM000010147,2010-06-14,TMAX,182
GM000010147,2014-08-26,TMAX,190
GM000010147,2005-09-30,TMAX,159
GM000010147,2014-05-21,TMIN,146
GM000010147,2011-11-27,TMAX,111
GM000010147,2008-07-31,TMAX,302
GM000010147,2008-04-08,TMIN,11
GM000010147,2008-07-31,TMIN,151
GM000010147,2009-09-27,TMIN,51
GM000010147,2014-12-20,TMIN,16
GM000010147,2008-04-08,TMAX,104
GM000010147,2008-05-14,TMIN,46
GM000010147,2008-07-02,TMIN,136
GM000010147,2011-01-12,TMIN,28
GM000010147,2009-12-16,TMIN,-46
GM000010147,2009-10-16,TMAX,104
GM000010147,2013-10-03,TMIN,34
GM000010147,2015-12-14,TMIN,-18
GM000010147,2015-07-09,TMAX,167
GM000010147,2014-05-21,TMAX,283
GM000010147,2005-11-24,TMIN,9
GM000010147,2005-05-13,TMAX,166
GM000010147,2014-02-28,TMIN,-17
GM000010147,2009-10-16,TMIN,-5
GM000010147,2008-07-02,TMAX,312
GM000010147,2015-12-14,TMAX,46
GM000010147,2014-04-30,TMAX,204
GM000010147,2014-04-30,TMIN,77
GM000010147,2015-07-09,TMIN,108
GM000010147,2008-10-19,TMAX,136
GM000010147,2009-03-22,TMAX,87
GM000010147,2008-12-19,TMAX,72
GM000010147,2008-12-19,TMIN,25
GM000010147,2013-03-08,TMIN,2
GM000010147,2007-07-03,TMIN,120
GM000010147,2015-09-12,TMAX,200
GM000010147,2009-05-15,TMAX,161
GM000010147,2005-05-15,TMAX,150
GM000010147,2015-09-12,TMIN,109
GM000010147,2005-02-19,TMAX,38
GM000010147,2008-01-03,TMIN,-35
GM000010147,2009-12-26,TMIN,28
GM000010147,2013-10-21,TMIN,119
GM000010147,2013-02-13,TMAX,2
GM000010147,2013-02-13,TMIN,-37
GM000010147,2007-07-06,TMAX,193
GM000010147,2005-04-21,TMAX,112
GM000010147,2010-09-26,TMAX,141
GM000010147,2009-12-09,TMIN,45
GM000010147,2005-04-21,TMIN,8
GM000010147,2012-12-14,TMIN,-54
GM000010147,2012-12-14,TMAX,11
GM000010147,2013-10-21,TMAX,157
GM000010147,2010-09-26,TMIN,100
GM000010147,2005-08-24,TMIN,101
GM000010147,2006-03-25,TMAX,33
GM000010147,2007-07-06,TMIN,128
GM000010147,2005-08-11,TMIN,131
GM000010147,2015-08-05,TMAX,236
GM000010147,2015-08-05,TMIN,131
GM000010147,2006-10-20,TMAX,167
GM000010147,2009-12-26,TMAX,57
GM000010147,2007-07-03,TMAX,196
GM000010147,2014-06-29,TMIN,122
GM000010147,2005-01-27,TMAX,1
GM000010147,2008-11-12,TMIN,64
GM000010147,2014-08-26,TMIN,38
GM000010147,2011-03-07,TMAX,66
GM000010147,2007-07-05,TMIN,121
GM000010147,2007-07-05,TMAX,196
GM000010147,2011-12-14,TMAX,69
GM000010147,2009-12-09,TMAX,67
GM000010147,2015-04-26,TMIN,64
GM000010147,2014-01-20,TMAX,-1
GM000010147,2014-05-14,TMIN,60
GM000010147,2010-03-05,TMIN,-54
GM000010147,2011-05-24,TMIN,87
GM000010147,2014-05-14,TMAX,128
GM000010147,2010-03-28,TMIN,34
GM000010147,2015-04-26,TMAX,145
GM000010147,2011-02-03,TMAX,74
GM000010147,2010-03-05,TMAX,36
GM000010147,2014-01-20,TMIN,-17
GM000010147,2012-06-19,TMIN,74
GM000010147,2007-04-03,TMAX,94
GM000010147,2008-01-03,TMAX,-5
GM000010147,2011-05-24,TMAX,168
GM000010147,2011-03-31,TMAX,132
GM000010147,2007-04-03,TMIN,14
GM000010147,2005-01-27,TMIN,-28
GM000010147,2011-03-31,TMIN,86
GM000010147,2012-06-19,TMAX,207
GM000010147,2005-02-19,TMIN,-4
GM000010147,2006-04-11,TMIN,15
GM000010147,2008-01-25,TMIN,34
GM000010147,2009-03-20,TMIN,-27
GM000010147,2007-03-26,TMIN,31
GM000010147,2013-12-08,TMAX,85
GM000010147,2012-09-28,TMIN,95
GM000010147,2014-02-15,TMAX,128
GM000010147,2007-05-06,TMAX,217
GM000010147,2007-09-05,TMIN,62
GM000010147,2013-12-23,TMAX,110
GM000010147,2008-10-04,TMIN,69
GM000010147,2008-10-04,TMAX,117
GM000010147,2009-03-19,TMAX,97
GM000010147,2009-03-19,TMIN,-3
GM000010147,2013-12-23,TMIN,38
GM000010147,2007-01-04,TMAX,91
GM000010147,2014-01-24,TMAX,-50
GM000010147,2015-05-18,TMAX,168
GM000010147,2015-05-18,TMIN,72
GM000010147,2014-01-24,TMIN,-90
GM000010147,2013-06-08,TMIN,74
GM000010147,2007-09-05,TMAX,174
GM000010147,2005-11-03,TMIN,117
GM000010147,2013-06-08,TMAX,204
GM000010147,2007-01-04,TMIN,72
GM000010147,2012-07-27,TMAX,301
GM000010147,2007-03-13,TMAX,154
GM000010147,2007-07-10,TMIN,89
GM000010147,2013-09-04,TMIN,139
GM000010147,2013-09-04,TMAX,190
GM000010147,2015-10-29,TMIN,52
GM000010147,2008-12-31,TMIN,-89
GM000010147,2005-10-03,TMIN,32
GM000010147,2008-09-30,TMAX,125
GM000010147,2008-12-31,TMAX,-11
GM000010147,2007-10-26,TMAX,96
GM000010147,2014-02-15,TMIN,50
GM000010147,2015-05-27,TMAX,156
GM000010147,2009-01-09,TMAX,14
GM000010147,2009-01-09,TMIN,-29
GM000010147,2008-04-20,TMIN,37
GM000010147,2011-09-15,TMIN,100
GM000010147,2006-02-09,TMAX,36
GM000010147,2010-01-23,TMAX,-55
GM000010147,2008-10-18,TMAX,113
GM000010147,2005-06-16,TMIN,150
GM000010147,2015-11-11,TMAX,154
GM000010147,2015-11-11,TMIN,116
GM000010147,2005-06-16,TMAX,219
GM000010147,2009-07-12,TMIN,95
GM000010147,2006-06-24,TMAX,245
GM000010147,2006-06-24,TMIN,129
GM000010147,2010-06-29,TMAX,285
GM000010147,2007-10-26,TMIN,66
GM000010147,2010-10-03,TMIN,116
GM000010147,2010-10-03,TMAX,176
GM000010147,2015-05-27,TMIN,76
GM000010147,2005-12-27,TMIN,-55
GM000010147,2007-01-26,TMAX,35
GM000010147,2007-01-26,TMIN,-41
GM000010147,2007-05-06,TMIN,35
GM000010147,2005-11-03,TMAX,183
GM000010147,2008-09-30,TMIN,77
GM000010147,2013-12-08,TMIN,17
GM000010147,2008-01-02,TMAX,12
GM000010147,2012-07-27,TMIN,133
GM000010147,2008-11-09,TMAX,117
GM000010147,2012-10-12,TMAX,113
GM000010147,2013-07-15,TMIN,116
GM000010147,2014-02-14,TMIN,13
GM000010147,2015-06-06,TMIN,70
GM000010147,2006-06-03,TMAX,139
GM000010147,2012-04-06,TMIN,-33
GM000010147,2015-07-07,TMAX,283
GM000010147,2015-07-07,TMIN,116
GM000010147,2006-06-03,TMIN,86
GM000010147,2012-04-06,TMAX,102
GM000010147,2006-11-14,TMIN,77
GM000010147,2010-04-11,TMAX,94
GM000010147,2015-06-06,TMAX,225
GM000010147,2013-02-23,TMAX,9
GM000010147,2012-10-12,TMIN,51
GM000010147,2014-12-11,TMAX,56
GM000010147,2014-12-11,TMIN,26
GM000010147,2010-04-11,TMIN,33
GM000010147,2008-11-27,TMIN,65
GM000010147,2012-11-08,TMAX,105
GM000010147,2008-07-21,TMIN,109
GM000010147,2012-11-08,TMIN,84
GM000010147,2007-06-24,TMIN,144
GM000010147,2008-07-21,TMAX,149
GM000010147,2007-06-24,TMAX,213
GM000010147,2006-03-05,TMIN,-108
GM000010147,2010-02-07,TMIN,-86
GM000010147,2015-10-29,TMAX,126
GM000010147,2008-11-09,TMIN,47
GM000010147,2010-02-07,TMAX,-44
GM000010147,2007-03-13,TMIN,5
GM000010147,2005-08-30,TMAX,223
GM000010147,2005-12-27,TMAX,-6
GM000010147,2006-02-09,TMIN,3
GM000010147,2012-08-01,TMIN,135
GM000010147,2012-08-01,TMAX,256
GM000010147,2008-01-02,TMIN,-6
GM000010147,2006-12-08,TMAX,125
GM000010147,2006-12-08,TMIN,80
GM000010147,2007-07-10,TMAX,185
GM000010147,2008-10-28,TMIN,22
GM000010147,2007-09-03,TMIN,86
GM000010147,2008-12-12,TMIN,-3
GM000010147,2007-09-03,TMAX,161
GM000010147,2006-05-26,TMIN,58
GM000010147,2009-07-23,TMIN,147
GM000010147,2009-07-23,TMAX,216
GM000010147,2005-11-08,TMAX,128
GM000010147,2014-05-06,TMIN,92
GM000010147,2014-02-14,TMAX,73
GM000010147,2006-05-26,TMAX,145
GM000010147,2010-11-17,TMIN,46
GM000010147,2010-06-04,TMAX,198
GM000010147,2013-08-20,TMAX,197
GM000010147,2010-11-17,TMAX,64
GM000010147,2013-08-20,TMIN,105
GM000010147,2010-06-23,TMAX,227
GM000010147,2005-08-30,TMIN,126
GM000010147,2015-06-12,TMAX,264
GM000010147,2010-06-29,TMIN,152
GM000010147,2013-07-06,TMIN,76
GM000010147,2010-01-29,TMIN,-13
GM000010147,2010-09-21,TMAX,170
GM000010147,2010-11-21,TMAX,68
GM000010147,2014-01-26,TMIN,-125
GM000010147,2010-09-21,TMIN,62
GM000010147,2014-01-26,TMAX,-84
GM000010147,2009-03-02,TMAX,84
GM000010147,2010-01-29,TMAX,9
GM000010147,2012-02-20,TMIN,-10
GM000010147,2012-02-20,TMAX,53
GM000010147,2012-06-15,TMIN,64
GM000010147,2009-01-17,TMAX,50
GM000010147,2009-01-17,TMIN,-8
GM000010147,2008-10-28,TMAX,93
GM000010147,2013-10-14,TMAX,141
GM000010147,2009-07-31,TMIN,108
GM000010147,2009-07-31,TMAX,216
GM000010147,2010-11-21,TMIN,46
GM000010147,2011-06-24,TMIN,97
GM000010147,2011-06-24,TMAX,179
GM000010147,2014-02-24,TMAX,118
GM000010147,2009-10-17,TMAX,91
GM000010147,2012-05-08,TMIN,10
GM000010147,2014-02-24,TMIN,16
GM000010147,2008-06-04,TMIN,124
GM000010147,2008-06-04,TMAX,245
GM000010147,2006-10-29,TMAX,150
GM000010147,2014-12-24,TMIN,41
GM000010147,2006-10-29,TMIN,67
GM000010147,2009-12-10,TMAX,61
GM000010147,2005-12-10,TMIN,-10
GM000010147,2011-04-08,TMIN,58
GM000010147,2015-04-20,TMIN,3
GM000010147,2007-11-20,TMAX,56
GM000010147,2009-06-27,TMAX,213
GM000010147,2008-10-26,TMIN,101
GM000010147,2007-11-20,TMIN,12
GM000010147,2009-06-27,TMIN,139
GM000010147,2011-09-30,TMAX,260
GM000010147,2014-12-24,TMAX,97
GM000010147,2008-01-25,TMAX,85
GM000010147,2013-10-14,TMIN,33
GM000010147,2010-02-23,TMIN,-24
GM000010147,2007-08-07,TMAX,275
GM000010147,2011-03-01,TMIN,-19
GM000010147,2007-08-07,TMIN,152
GM000010147,2011-03-01,TMAX,18
GM000010147,2014-05-09,TMAX,155
GM000010147,2013-09-12,TMIN,78
GM000010147,2014-05-09,TMIN,83
GM000010147,2013-09-12,TMAX,186
GM000010147,2008-07-01,TMAX,270
GM000010147,2015-05-09,TMIN,90
GM000010147,2015-05-09,TMAX,173
GM000010147,2005-10-30,TMAX,196
GM000010147,2005-12-10,TMAX,27
GM000010147,2009-12-10,TMIN,44
GM000010147,2008-07-01,TMIN,102
GM000010147,2010-02-23,TMAX,16
GM000010147,2012-09-28,TMAX,154
GM000010147,2012-05-08,TMAX,198
GM000010147,2011-04-28,TMIN,70
GM000010147,2015-07-14,TMAX,205
GM000010147,2009-07-12,TMAX,207
GM000010147,2015-07-14,TMIN,128
GM000010147,2006-07-15,TMIN,95
GM000010147,2013-01-20,TMIN,-76
GM000010147,2015-11-26,TMIN,3
GM000010147,2005-03-26,TMAX,128
GM000010147,2006-12-21,TMAX,79
GM000010147,2014-08-06,TMAX,252
GM000010147,2005-03-26,TMIN,73
GM000010147,2013-07-06,TMAX,226
GM000010147,2014-05-06,TMAX,189
GM000010147,2006-06-30,TMIN,89
GM000010147,2010-09-04,TMIN,86
GM000010147,2008-10-18,TMIN,64
GM000010147,2006-12-21,TMIN,69
GM000010147,2015-11-26,TMAX,79
GM000010147,2009-08-09,TMIN,150
GM000010147,2006-06-30,TMAX,221
GM000010147,2009-08-09,TMAX,277
GM000010147,2006-02-15,TMIN,8
GM000010147,2006-02-15,TMAX,56
GM000010147,2014-08-06,TMIN,100
GM000010147,2011-09-15,TMAX,168
GM000010147,2005-05-23,TMIN,69
GM000010147,2010-09-04,TMAX,181
GM000010147,2005-05-23,TMAX,192
GM000010147,2012-07-17,TMAX,193
GM000010147,2009-10-17,TMIN,14
GM000010147,2012-07-17,TMIN,122
GM000010147,2015-09-30,TMIN,45
GM000010147,2013-08-09,TMIN,110
GM000010147,2006-07-15,TMAX,253
GM000010147,2011-01-24,TMAX,52
GM000010147,2011-01-24,TMIN,-2
GM000010147,2009-03-02,TMIN,41
GM000010147,2013-08-09,TMAX,228
GM000010147,2011-02-27,TMAX,28
